-1.3919626995,-4.041566125,-2.9307696584,0.13378535034,-2.2259842577,-3.9086056293,-1.993217452,-2.2865145148,1.9459751485,-5.0655747243,-3.7423553543,-4.9547362906,-3.0221918956,-4.0393337134,0.0027190060112,-2.0340228283,-2.0812331603,-3.0321809594,-1.5735981887,-3.0880138744,-3.571959073,-4.7978624978,-5.6313926463,-1.8069480767,0.90263014882,1.8738541986,-4.8700700897,-2.6000403693
0.87691016636,-1.0676866259,-3.0521100269,0.94461419274,1.5287516766,-0.064303865146,0.59965275078,0.89282083621,3.0351528819,-4.7855181897,-1.6647940133,-3.2078159023,0.24212695398,-2.4506639324,0.46796851916,-1.5853429645,0.061161427802,-3.0140083954,1.5101768281,-2.696383847,-1.9131479941,-3.0309189768,-4.260342637,0.14873520803,2.7608417423,2.2867136822,-2.2968742215,-1.5300544808
2.9661764537,-1.3050276285,-0.49614628707,-4.6699545892,-0.12958738243,-3.4465313094,-1.2114370421,-0.70168311749,4.2404858816,-4.6554773848,-3.0967367728,-3.4706904915,-1.4180947347,-1.9012577404,-1.3325271048,-2.0553206385,-3.6462059968,-7.1537336587,-0.093491536706,-3.2534517917,-1.8547232102,-3.8145495164,-1.7423373914,0.14243017042,2.0116911628,1.125140351,-7.9048459625,-3.0380638506
-1.0736601688,-1.0135636813,-1.0792525352,-1.1464545897,-1.1962967841,-0.99033808316,-1.1706858599,-1.1498018182,-1.1380666846,-1.9012175963,-1.180520558,-1.1816259402,-1.0922106766,-1.1272063813,-0.90394832821,-1.207441367,-1.3193913804,-1.2240258769,-1.2969297006,-1.11093396,-0.98874232658,-1.1007886494,-1.4454037667,-1.2191660584,-1.1972966204,-0.86381950479,-1.3087226923,-0.9971215748
2.8512190769,-1.1502605166,1.1500046884,0.77349568286,1.4258058392,-0.15954475721,0.57607594036,1.3512911915,3.9465118657,-0.017607050787,0.46077398081,0.46614268278,1.1098107537,0.3532573215,1.2881776961,0.68815255666,0.90603247432,0.39766417885,1.3626888511,-1.1259086535,-0.13664570145,0.039261728026,-0.35888015484,1.397812628,2.5710957872,2.6924342193,0.19695551472,0.24792491874
1.125594556,-5.2846333353,0.47824704539,-2.103383333,-5.3349487354,-1.6334574777,0.53405473869,-0.81661703007,-0.6313830679,-0.15724713258,-3.690413708,-2.2564493058,-1.0161522454,-0.20077465659,-1.6598596085,-3.2256329377,-3.985223216,-4.3282828696,-3.1386226514,-6.7743505196,-4.29193908,-2.5659721631,-0.070610444511,-1.059558152,0.37486698871,-2.7393440605,-4.6017574845,-3.9868674937
-7.9479447308,-7.244757768,-8.6421657865,-8.0933862195,-5.9939000673,-11.662727011,-10.092693115,-6.6430477373,-5.559673262,-7.334670523,-5.8331803758,-6.1049292672,-4.6440603728,-7.2692643648,-4.6648096056,-3.6059624475,-4.9113509961,-3.0817587462,-8.1594915359,-3.3201466622,-4.118062658,-5.3473535205,-8.3402084702,-9.9905738129,-8.1612791284,-5.4943030661,-5.8746876325,-4.9953215168
-2.2546379449,-5.6687157165,-6.7230009237,-2.465146557,-4.1295638115,-4.4366746862,-4.7911207415,-3.2259113,0.084222279112,-6.337908546,-8.1733914922,-7.7150568923,-1.8507447898,-5.8114502516,-2.0140010244,-2.2033661635,-1.9105157008,-4.921913706,-1.7300044056,-6.2266743054,-5.0075744721,-6.8464860294,-7.0652031909,-1.9052566043,0.096986355437,0.33306861305,-4.9802751299,-3.4952787367
-10.698128973,-14.754566754,-19.181063634,-14.903423063,-11.753884193,-10.265891546,-9.0033549574,-3.9563497139,0.10002381795,-17.467063811,-10.609424809,-10.460575315,-8.4881253334,-15.1323208,-1.9310779649,-8.3443726366,-9.0114115969,-14.488420937,-5.0394659354,-10.782342459,-11.983506137,-11.865394053,-13.176512621,-4.4397246518,-3.9741213734,-3.4143259418,-20.780046005,-12.102717354
-2.8302819299,-9.2164433916,-5.0238330055,-4.7477016497,-13.116298244,-4.3247729676,-6.1758941404,-5.1535793065,0.61986495441,-7.4453023733,-6.6546879006,-6.6621282153,-3.5120201908,-6.5162589207,-1.5341166378,-2.6432070414,-3.6223814513,-5.9811412852,-4.5430873293,-6.5291482902,-6.0219508635,-6.076609374,-8.3479311247,-3.060696703,-5.5836140758,0.47854382437,-5.3193740804,-4.6441729567
-6.9818880217,-13.87757511,-21.817435329,-20.529101366,-5.3806561413,-14.453556141,-18.26124768,-12.065771033,0.61571775359,-5.6679420546,-7.7965574964,-5.8851793968,-7.4354004323,-7.4270376392,-1.2477096013,-4.6854398258,-7.1640764385,-7.0884751485,-12.879400314,-5.6697891227,-7.0775485143,-5.6070376818,-12.125228539,-15.11552919,-5.2826158083,0.022817451056,-6.1185521,-4.7113690216
-0.9556057528,-2.7212064551,-6.0703045548,0.98266399521,-7.4377868469,-4.6351841217,-5.6699447559,-2.1178397583,2.7092518461,-6.6278969435,-7.2052695736,-5.4331970293,-5.0668479397,-5.2274197584,0.62425175076,-2.0265792554,-2.7083909907,-2.1057350252,-0.42874829199,-4.2709177515,-2.7224175674,-4.9460002351,-5.9536914587,-0.52202436108,0.5289133525,1.816497955,-6.4257530489,-6.2606912101
-5.8628039851,-4.5187163511,-11.286606878,-6.6286390014,-0.85569271065,-8.2409118215,-8.7398600044,-2.0158784161,1.9777602732,-5.4772123957,-2.6021678917,-2.8370431352,0.34565766249,-3.4698887291,0.84078098449,-1.0761237453,-0.73968491032,-4.0259791106,-7.0918243714,-2.741557217,-2.4554605107,-3.8046378482,-7.0759120052,-4.6121904712,-4.5691649288,1.3721748363,-3.0378648219,-2.7040177857
