1.0886789808,2.0536686657,-2.5063997506,0.052661958992,3.5730700671,2.0819963678,-1.8735329709,1.6428467493,-1.8332094562,1.0184911892,-5.2653181755,-1.6978656222,-0.17470326782,-6.8479155921,0.13277960568,2.847314102,0.9049453294,1.4411639543
1.5469596122,0.51225602116,-3.083765151,0.97342404475,1.1518809842,2.5668944663,0.72601027449,0.87636238422,-1.0466251743,-0.50393643352,-4.2347977267,1.1992163822,1.7441260285,-4.8454581779,2.6078531454,3.0970208116,0.048485549796,1.0180168835
5.4458230347,3.2595233638,-1.5952311018,1.0299977202,1.0074227419,2.7157528893,1.0553882543,1.5322166499,-4.8042919949,0.084174583794,-1.7950047648,3.9958091718,1.5256807856,-5.3939107019,5.1865172917,5.0483877685,0.20621196679,2.8414462548
-1.100391389,-2.1233487719,-0.88284718572,-0.868540749,-1.5295535833,-0.61615538993,-1.1199178592,-0.34581146419,-0.8362098314,-1.5802856113,-0.91589946102,-2.0183724023,-1.0101187536,-0.74048939003,-1.2710238585,-1.4844967381,-1.2709755859,-1.3778844086
1.701765371,2.9493921705,0.012287133559,1.626309714,1.5801343343,2.6085216046,2.1780291118,0.84993146376,0.42985195942,-0.040579188114,-0.56746983162,2.6821416115,2.5063429338,-0.73544447504,3.2895359427,4.0165931062,0.59553295558,1.9488650482
0.011578656189,1.1095289413,-1.1495497387,0.25746405216,0.24402887612,0.15872255252,0.67181090162,-1.4158346602,-2.2305291683,-0.17850481721,-2.4826339862,-1.37028054,0.11759292538,-5.2059992718,-0.31843188968,3.5442297524,-2.736296178,0.78218685475
-5.7853445482,-5.6823285378,-4.052451865,-5.1676760766,-3.6976945953,-3.5961553352,-5.8201826568,-4.9879132387,-5.9574363238,-3.0105400402,-3.282524688,-6.4076138223,-4.1511660323,-6.3863746589,-5.5946026048,-5.9759842528,-3.7880165774,-4.043379243
-2.0767807174,-1.6461208984,-5.9474106391,-2.240360276,-0.10819121355,1.4444264571,-1.4882689665,-2.5399884109,-6.1526433684,-1.7435242876,-8.8215805947,-2.4751930347,-2.5102823027,-8.6234856327,0.4264395143,0.12189035693,-3.4734229026,0.098929895177
0.20751119745,-3.1515681672,-15.778200113,-7.7554642817,-3.1153335534,-2.8987154319,-6.8746487156,-0.95695644938,-4.6228594223,-5.5350399497,-20.813927139,-13.234037194,-3.9017662577,-22.179920712,-3.8443821705,-0.0059462723457,-0.74295090505,-7.4067679797
-0.62170964855,-0.73016389549,-7.0162419559,-0.34923248197,-0.81956036874,0.28720118126,-1.1257259496,-0.6009260708,-6.2030630352,-2.2199538416,-9.2263728349,-7.5928859734,-2.2640535319,-8.6139995115,-1.3996599512,2.51412383,-4.0321247212,-1.3121844336
-0.79148972917,-2.3685759681,-10.51783671,-1.5611829757,-0.012196140121,-4.3840855869,-2.7387930643,-0.42545626596,-4.0046042523,-4.2693682161,-9.3199142772,-4.6015275728,-3.147425701,-8.1353239909,-5.2672754253,0.75237393182,-0.2912888734,-4.5299739863
0.579662875,-0.83494895725,-4.345795452,-0.97632335014,0.66664878772,1.7504515451,-2.0841240945,-2.3004921631,-4.6375091911,-0.42518583369,-5.0858165934,-2.5870853509,-1.2657552168,-8.6763594794,1.708962142,2.5651830457,-1.821766832,1.0867261353
-1.011819056,0.30249207306,-3.3728047986,0.27489740097,0.86056224402,1.2511086009,-1.2077252113,-0.061388761269,-1.8243535992,-0.9425407785,-4.3585548647,-0.19905488014,0.43341032659,-5.5489380016,1.98433055,2.2694665034,0.1738988679,0.96449096778
